"Name","Team","Games","Points","G","A","PM","PIM","S","SOFF","LB","TO","CT","FO_W","FO","TOF","PointsPG","GPG","APG","PMPG","PIMPG","SPG","SOFFPG","LBPG","TOPG","CTPG","FO_WPG","FOPG","TOFPG","Pointsp60","Gp60","Ap60","LBp60","CTp60","PMp60","PIMp60","ATO_ration","FOpercent","ShootingPct","AdjShootingPct"
"C.Petterson","Halifax ",11,38,16,22,36,4,55,32,60,18,1,NA,NA,200.3,3.45454545454545,1.45454545454545,2,3.27272727272727,0.363636363636364,5,2.90909090909091,5.45454545454545,1.63636363636364,0.0909090909090909,NA,NA,18.2090909090909,11.3829256115826,4.79281078382426,6.59011482775836,17.973040439341,0.299550673989016,10.7838242636046,1.19820269595607,1.22222222222222,NA,0.183908045977011,0.290909090909091
"C.Radziewicz","New York ",12,6,2,4,-42,0,10,5,49,6,13,NA,NA,192.516666666667,0.5,0.166666666666667,0.333333333333333,-3.5,0,0.833333333333333,0.416666666666667,4.08333333333333,0.5,1.08333333333333,NA,NA,16.0430555555556,1.86996796814129,0.623322656047096,1.24664531209419,15.2714050731538,4.05159726430612,-13.089775776989,0,0.666666666666667,NA,0.133333333333333,0.2
"C.Reid","New England ",10,4,1,3,-17,4,2,0,32,9,5,NA,NA,160.95,0.4,0.1,0.3,-1.7,0.4,0.2,0,3.2,0.9,0.5,NA,NA,16.095,1.49114631873253,0.372786579683131,1.11835973904939,11.9291705498602,1.86393289841566,-6.33737185461323,1.49114631873253,0.333333333333333,NA,0.5,0.5
"C.Robinson","Saskatchewan ",8,7,4,3,16,0,21,8,25,4,3,NA,NA,84.0666666666667,0.875,0.5,0.375,2,0,2.625,1,3.125,0.5,0.375,NA,NA,10.5083333333333,4.99603489294211,2.85487708168121,2.1411578112609,17.8429817605075,2.1411578112609,11.4195083267248,0,0.75,NA,0.137931034482759,0.19047619047619
"C.Rogers","Toronto ",11,25,11,14,3,6,42,15,55,23,3,NA,NA,234.666666666667,2.27272727272727,1,1.27272727272727,0.272727272727273,0.545454545454545,3.81818181818182,1.36363636363636,5,2.09090909090909,0.272727272727273,NA,NA,21.3333333333333,6.39204545454545,2.8125,3.57954545454545,14.0625,0.767045454545455,0.767045454545455,1.53409090909091,0.608695652173913,NA,0.192982456140351,0.261904761904762
"C.Sellars","Georgia ",12,3,0,3,-30,2,4,1,68,6,4,NA,NA,221.783333333333,0.25,0,0.25,-2.5,0.166666666666667,0.333333333333333,0.0833333333333333,5.66666666666667,0.5,0.333333333333333,NA,NA,18.4819444444444,0.811602915758623,0,0.811602915758623,18.3963327571955,1.0821372210115,-8.11602915758623,0.541068610505749,0.5,NA,0,0
"C.Seneca","New York ",2,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C.Small","Buffalo ",11,38,17,21,51,0,98,31,37,20,1,NA,NA,192.9,3.45454545454545,1.54545454545455,1.90909090909091,4.63636363636364,0,8.90909090909091,2.81818181818182,3.36363636363636,1.81818181818182,0.0909090909090909,NA,NA,17.5363636363636,11.8195956454121,5.28771384136858,6.53188180404355,11.5085536547434,0.31104199066874,15.8631415241058,0,1.05,NA,0.131782945736434,0.173469387755102
"C.Tutton","Georgia ",12,1,0,1,-45,18,13,4,65,4,17,NA,NA,195.216666666667,0.0833333333333333,0,0.0833333333333333,-3.75,1.5,1.08333333333333,0.333333333333333,5.41666666666667,0.333333333333333,1.41666666666667,NA,NA,16.2680555555556,0.307350806795868,0,0.307350806795868,19.9778024417314,5.22496371552975,-13.8307863058141,5.53231452232562,0.25,NA,0,0
"C.Vitarelli","Philadelphia ",11,27,13,14,39,2,73,31,42,26,1,NA,NA,209.483333333333,2.45454545454545,1.18181818181818,1.27272727272727,3.54545454545455,0.181818181818182,6.63636363636364,2.81818181818182,3.81818181818182,2.36363636363636,0.0909090909090909,NA,NA,19.0439393939394,7.73331211711353,3.72344657490652,4.00986554220702,12.0295966266211,0.286418967300501,11.1703397247195,0.572837934601003,0.538461538461538,NA,0.125,0.178082191780822
"C.Wardle","Colorado ",13,51,18,33,46,4,77,29,42,33,6,NA,NA,260.15,3.92307692307692,1.38461538461538,2.53846153846154,3.53846153846154,0.307692307692308,5.92307692307692,2.23076923076923,3.23076923076923,2.53846153846154,0.461538461538462,NA,NA,20.0115384615385,11.7624447434173,4.15145108591197,7.61099365750529,9.68671920046127,1.38381702863732,10.6092638862195,0.922544685758216,1,NA,0.169811320754717,0.233766233766234
"C.Watkinson","New England ",10,9,5,4,-7,26,9,5,46,10,4,NA,NA,185.05,0.9,0.5,0.4,-0.7,2.6,0.9,0.5,4.6,1,0.4,NA,NA,18.505,2.9181302350716,1.62118346392867,1.29694677114293,14.9148878681437,1.29694677114293,-2.26965684950014,8.43015401242907,0.4,NA,0.357142857142857,0.555555555555556
"C.Wende","Rochester ",9,2,0,2,NA,0,0,0,1,4,0,NA,NA,NA,0.222222222222222,0,0.222222222222222,NA,0,0,0,0.111111111111111,0.444444444444444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"C.Willman","Rochester ",8,5,0,5,-22,5,1,0,29,2,5,44,104,139.116666666667,0.625,0,0.625,-2.75,0.625,0.125,0,3.625,0.25,0.625,5.5,13,17.3895833333333,2.15646340002396,0,2.15646340002396,12.507487720139,2.15646340002396,-9.48843896010543,2.15646340002396,2.5,0.423076923076923,0,0
"D.Belgrave","San Diego ",11,2,1,1,-44,8,2,0,14,1,8,NA,NA,190.116666666667,0.181818181818182,0.0909090909090909,0.0909090909090909,-4,0.727272727272727,0.181818181818182,0,1.27272727272727,0.0909090909090909,0.727272727272727,NA,NA,17.2833333333333,0.631191373717892,0.315595686858946,0.315595686858946,4.41833961602525,2.52476549487157,-13.8862102217936,2.52476549487157,1,NA,0.5,0.5
"D.Bridle","Buffalo ",4,10,1,9,16,0,10,4,8,2,0,NA,NA,50.1333333333333,2.5,0.25,2.25,4,0,2.5,1,2,0.5,0,NA,NA,12.5333333333333,11.968085106383,1.1968085106383,10.7712765957447,9.57446808510638,0,19.1489361702128,0,4.5,NA,0.0714285714285714,0.1
"D.Bridle","Rochester ",3,3,0,3,7,0,10,6,15,8,0,NA,NA,51.7,1,0,1,2.33333333333333,0,3.33333333333333,2,5,2.66666666666667,0,NA,NA,17.2333333333333,3.4816247582205,0,3.4816247582205,17.4081237911025,0,8.12379110251451,0,0.375,NA,0,0
"D.Brock","Toronto ",11,11,4,7,-21,8,10,3,71,3,6,NA,NA,213.883333333333,1,0.363636363636364,0.636363636363636,-1.90909090909091,0.727272727272727,0.909090909090909,0.272727272727273,6.45454545454545,0.272727272727273,0.545454545454545,NA,NA,19.4439393939394,3.08579443621912,1.12210706771604,1.96368736850308,19.9174004519598,1.68316060157407,-5.89106210550923,2.24421413543209,2.33333333333333,NA,0.307692307692308,0.4
"D.Buchan","Buffalo ",10,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D.Coates","Colorado ",12,5,2,3,-30,12,5,3,34,6,5,NA,NA,217.8,0.416666666666667,0.166666666666667,0.25,-2.5,1,0.416666666666667,0.25,2.83333333333333,0.5,0.416666666666667,NA,NA,18.15,1.37741046831956,0.550964187327824,0.826446280991736,9.366391184573,1.37741046831956,-8.26446280991736,3.30578512396694,0.5,NA,0.25,0.4
"D.Craig","Toronto ",10,31,11,20,51,0,69,43,53,21,3,NA,NA,198.166666666667,3.1,1.1,2,5.1,0,6.9,4.3,5.3,2.1,0.3,NA,NA,19.8166666666667,9.38603868797309,3.33052985702271,6.05550883095038,16.0470984020185,0.908326324642557,15.4415475189235,0,0.952380952380952,NA,0.0982142857142857,0.159420289855072
"D.Dawson","Toronto ",10,40,17,23,52,7,65,25,21,25,1,NA,NA,196.35,4,1.7,2.3,5.2,0.7,6.5,2.5,2.1,2.5,0.1,NA,NA,19.635,12.2230710466005,5.19480519480519,7.02826585179526,6.41711229946524,0.305576776165011,15.8899923605806,2.13903743315508,0.92,NA,0.188888888888889,0.261538461538462
"D.Dobbie","Calgary ",4,23,17,6,31,12,52,17,16,18,3,NA,NA,86.4833333333333,5.75,4.25,1.5,7.75,3,13,4.25,4,4.5,0.75,NA,NA,21.6208333333333,15.9568317594912,11.7941799961457,4.16265176334554,11.1004047022548,2.08132588167277,21.5070341106186,8.32530352669108,0.333333333333333,NA,0.246376811594203,0.326923076923077
"D.Downs","Calgary ",6,13,3,10,29,0,21,11,11,8,0,NA,NA,85.4333333333333,2.16666666666667,0.5,1.66666666666667,4.83333333333333,0,3.5,1.83333333333333,1.83333333333333,1.33333333333333,0,NA,NA,14.2388888888889,9.12992586812329,2.10690596956691,7.02301989855638,7.72532188841202,0,20.3667577058135,0,1.25,NA,0.09375,0.142857142857143
"D.Downs","New England ",1,2,1,1,4,0,4,1,5,3,0,NA,NA,11.65,2,1,1,4,0,4,1,5,3,0,NA,NA,11.65,10.3004291845494,5.15021459227468,5.15021459227468,25.7510729613734,0,20.6008583690987,0,0.333333333333333,NA,0.2,0.25
"D.Edwards","Toronto ",11,7,4,3,-32,18,10,5,33,2,6,NA,NA,192.083333333333,0.636363636363636,0.363636363636364,0.272727272727273,-2.90909090909091,1.63636363636364,0.909090909090909,0.454545454545455,3,0.181818181818182,0.545454545454545,NA,NA,17.4621212121212,2.18655097613883,1.24945770065076,0.937093275488069,10.3080260303688,1.87418655097614,-9.99566160520607,5.62255965292842,1.5,NA,0.266666666666667,0.4
"D.Emala","New England ",6,4,2,2,16,0,15,2,15,4,0,NA,NA,58.7166666666667,0.666666666666667,0.333333333333333,0.333333333333333,2.66666666666667,0,2.5,0.333333333333333,2.5,0.666666666666667,0,NA,NA,9.78611111111111,4.08742548963951,2.04371274481976,2.04371274481976,15.3278455861482,0,16.349701958558,0,0.5,NA,0.117647058823529,0.133333333333333
"D.Evans","Rochester ",12,5,1,4,-55,14,6,3,63,7,5,NA,NA,220.116666666667,0.416666666666667,0.0833333333333333,0.333333333333333,-4.58333333333333,1.16666666666667,0.5,0.25,5.25,0.583333333333333,0.416666666666667,NA,NA,18.3430555555556,1.36291360642084,0.272582721284167,1.09033088513667,17.1727114409026,1.36291360642084,-14.9920496706292,3.81615809797835,0.571428571428571,NA,0.111111111111111,0.166666666666667
"D.Jamieson","New England ",11,4,0,4,NA,0,1,0,5,3,4,NA,NA,NA,0.363636363636364,0,0.363636363636364,NA,0,0.0909090909090909,0,0.454545454545455,0.272727272727273,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,NA,0,0
"D.Kinnear","Colorado ",10,17,9,8,22,8,29,14,15,21,0,NA,NA,121.3,1.7,0.9,0.8,2.2,0.8,2.9,1.4,1.5,2.1,0,NA,NA,12.13,8.40890354492993,4.4517724649629,3.95713107996702,7.41962077493817,0,10.8821104699093,3.95713107996702,0.380952380952381,NA,0.209302325581395,0.310344827586207
"D.Lintner","Buffalo ",2,4,2,2,5,0,10,6,6,1,0,NA,NA,29.85,2,1,1,2.5,0,5,3,3,0.5,0,NA,NA,14.925,8.04020100502512,4.02010050251256,4.02010050251256,12.0603015075377,0,10.0502512562814,0,2,NA,0.125,0.2
"D.Lintner","Rochester ",9,17,5,12,35,4,44,16,30,16,1,NA,NA,151.466666666667,1.88888888888889,0.555555555555556,1.33333333333333,3.88888888888889,0.444444444444444,4.88888888888889,1.77777777777778,3.33333333333333,1.77777777777778,0.111111111111111,NA,NA,16.8296296296296,6.73415492957746,1.9806338028169,4.75352112676056,11.8838028169014,0.39612676056338,13.8644366197183,1.58450704225352,0.75,NA,0.0833333333333333,0.113636363636364
"D.Lloyd","Vancouver ",9,5,2,3,-27,6,3,1,35,2,5,NA,NA,109,0.555555555555556,0.222222222222222,0.333333333333333,-3,0.666666666666667,0.333333333333333,0.111111111111111,3.88888888888889,0.222222222222222,0.555555555555556,NA,NA,12.1111111111111,2.75229357798165,1.10091743119266,1.65137614678899,19.2660550458716,2.75229357798165,-14.8623853211009,3.30275229357798,1.5,NA,0.5,0.666666666666667
"D.Lomas","New York ",13,42,21,21,36,11,113,45,46,25,1,NA,NA,244.483333333333,3.23076923076923,1.61538461538462,1.61538461538462,2.76923076923077,0.846153846153846,8.69230769230769,3.46153846153846,3.53846153846154,1.92307692307692,0.0769230769230769,NA,NA,18.8064102564103,10.307451087327,5.15372554366351,5.15372554366351,11.2891130956439,0.245415502079215,8.83495807485173,2.69957052287136,0.84,NA,0.132911392405063,0.185840707964602
"D.MacRae","New York ",13,6,2,4,-49,6,7,5,64,6,15,NA,NA,250.083333333333,0.461538461538462,0.153846153846154,0.307692307692308,-3.76923076923077,0.461538461538462,0.538461538461538,0.384615384615385,4.92307692307692,0.461538461538462,1.15384615384615,NA,NA,19.2371794871795,1.43952015994668,0.479840053315562,0.959680106631123,15.354881706098,3.59880039986671,-11.7560813062313,1.43952015994668,0.666666666666667,NA,0.166666666666667,0.285714285714286
"D.Michel","Rochester ",7,11,5,6,16,8,23,10,16,11,0,NA,NA,90.7166666666667,1.57142857142857,0.714285714285714,0.857142857142857,2.28571428571429,1.14285714285714,3.28571428571429,1.42857142857143,2.28571428571429,1.57142857142857,0,NA,NA,12.9595238095238,7.27539959581113,3.30699981627779,3.96839977953335,10.5823994120889,0,10.5823994120889,5.29119970604446,0.545454545454545,NA,0.151515151515152,0.217391304347826
"D.Molloy","Colorado ",4,4,1,3,10,0,14,13,10,1,0,NA,NA,58.5166666666667,1,0.25,0.75,2.5,0,3.5,3.25,2.5,0.25,0,NA,NA,14.6291666666667,4.10139561378525,1.02534890344631,3.07604671033894,10.2534890344631,0,10.2534890344631,0,3,NA,0.037037037037037,0.0714285714285714
"D.Pratt","Rochester ",1,0,0,0,-5,2,0,0,2,0,1,NA,NA,14.8333333333333,0,0,0,-5,2,0,0,2,0,1,NA,NA,14.8333333333333,0,0,0,8.08988764044944,4.04494382022472,-20.2247191011236,8.08988764044944,NA,NA,NA,NA
"D.Riley","San Diego ",1,0,0,0,3,0,1,1,1,1,1,NA,NA,10.75,0,0,0,3,0,1,1,1,1,1,NA,NA,10.75,0,0,0,5.58139534883721,5.58139534883721,16.7441860465116,0,0,NA,0,0
"D.Robertson","Rochester ",10,1,0,1,-35,6,6,1,29,6,8,NA,NA,168.25,0.1,0,0.1,-3.5,0.6,0.6,0.1,2.9,0.6,0.8,NA,NA,16.825,0.356612184249629,0,0.356612184249629,10.3417533432392,2.85289747399703,-12.481426448737,2.13967310549777,0.166666666666667,NA,0,0
"D.Shanahan","Buffalo ",1,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D.Smith","Buffalo ",8,48,15,33,43,4,86,38,48,22,2,NA,NA,177.516666666667,6,1.875,4.125,5.375,0.5,10.75,4.75,6,2.75,0.25,NA,NA,22.1895833333333,16.2238287484743,5.06994648389823,11.1538822645761,16.2238287484743,0.675992864519763,14.5338465871749,1.35198572903953,1.5,NA,0.120967741935484,0.174418604651163
"D.Taylor","Calgary ",10,36,14,22,54,2,64,20,31,25,0,NA,NA,200.65,3.6,1.4,2.2,5.4,0.2,6.4,2,3.1,2.5,0,NA,NA,20.065,10.7650137054573,4.18639421878894,6.57861948666833,9.26987291303264,0,16.1475205581859,0.598056316969848,0.88,NA,0.166666666666667,0.21875
"D.Utting","Rochester ",12,1,1,0,-59,9,11,4,47,5,7,NA,NA,216,0.0833333333333333,0.0833333333333333,0,-4.91666666666667,0.75,0.916666666666667,0.333333333333333,3.91666666666667,0.416666666666667,0.583333333333333,NA,NA,18,0.277777777777778,0.277777777777778,0,13.0555555555556,1.94444444444444,-16.3888888888889,2.5,0,NA,0.0666666666666667,0.0909090909090909
"D.Ward","Colorado ",13,7,0,7,NA,0,0,1,4,9,0,NA,NA,NA,0.538461538461538,0,0.538461538461538,NA,0,0,0.0769230769230769,0.307692307692308,0.692307692307692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777777777777778,NA,0,NA
"D.Waud","Philadelphia ",3,0,0,0,-8,0,0,1,5,0,0,NA,NA,25.5166666666667,0,0,0,-2.66666666666667,0,0,0.333333333333333,1.66666666666667,0,0,NA,NA,8.50555555555555,0,0,0,11.7570215545395,0,-18.8112344872632,0,NA,NA,0,NA
"E.Fannell","Halifax ",9,11,6,5,18,10,35,15,29,11,0,NA,NA,116.65,1.22222222222222,0.666666666666667,0.555555555555556,2,1.11111111111111,3.88888888888889,1.66666666666667,3.22222222222222,1.22222222222222,0,NA,NA,12.9611111111111,5.65795113587655,3.08615516502357,2.57179597085298,14.9164166309473,0,9.25846549507072,5.14359194170596,0.454545454545455,NA,0.12,0.171428571428571
"E.Gobrecht","San Diego ",12,7,2,5,-42,16,3,0,72,6,10,NA,NA,229.366666666667,0.583333333333333,0.166666666666667,0.416666666666667,-3.5,1.33333333333333,0.25,0,6,0.5,0.833333333333333,NA,NA,19.1138888888889,1.83112919633774,0.523179770382212,1.30794942595553,18.8344717337596,2.61589885191106,-10.9867751780264,4.18543816305769,0.833333333333333,NA,0.666666666666667,0.666666666666667
"E.Kirk","Saskatchewan ",10,1,0,1,NA,0,0,0,1,3,1,NA,NA,NA,0.1,0,0.1,NA,0,0,0,0.1,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA
"E.McLaughlin","Colorado ",11,51,15,36,47,2,106,35,42,50,1,NA,NA,239.5,4.63636363636364,1.36363636363636,3.27272727272727,4.27272727272727,0.181818181818182,9.63636363636364,3.18181818181818,3.81818181818182,4.54545454545455,0.0909090909090909,NA,NA,21.7727272727273,12.776617954071,3.75782881002088,9.0187891440501,10.5219206680585,0.250521920668058,11.7745302713987,0.501043841336117,0.72,NA,0.106382978723404,0.141509433962264
"E.Messenger","San Diego ",1,0,0,0,2,0,0,0,1,0,0,NA,NA,12.1,0,0,0,2,0,0,0,1,0,0,NA,NA,12.1,0,0,0,4.95867768595041,0,9.91735537190083,0,NA,NA,NA,NA
"E.Penney","Vancouver ",13,2,0,2,NA,0,0,0,8,3,2,NA,NA,NA,0.153846153846154,0,0.153846153846154,NA,0,0,0,0.615384615384615,0.230769230769231,0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA
"E.Salama","Calgary ",10,12,5,7,-24,13,9,4,55,1,4,NA,NA,187.533333333333,1.2,0.5,0.7,-2.4,1.3,0.9,0.4,5.5,0.1,0.4,NA,NA,18.7533333333333,3.83931745467472,1.59971560611447,2.23960184856026,17.5968716672592,1.27977248489157,-7.67863490934945,4.15926057589762,7,NA,0.384615384615385,0.555555555555556
"E.Schott","New York ",3,1,0,1,-12,2,1,0,10,2,0,NA,NA,42.4833333333333,0.333333333333333,0,0.333333333333333,-4,0.666666666666667,0.333333333333333,0,3.33333333333333,0.666666666666667,0,NA,NA,14.1611111111111,1.41231855629659,0,1.41231855629659,14.1231855629659,0,-16.947822675559,2.82463711259317,0.5,NA,0,0
"E.Shewell","Philadelphia ",8,1,0,1,-19,2,0,0,12,0,2,NA,NA,84.1833333333333,0.125,0,0.125,-2.375,0.25,0,0,1.5,0,0.25,NA,NA,10.5229166666667,0.71273015244506,0,0.71273015244506,8.55276182934072,1.42546030489012,-13.5418728964561,1.42546030489012,Inf,NA,NA,NA
"E.Woods","New England ",11,1,0,1,NA,0,0,0,0,0,0,NA,NA,NA,0.0909090909090909,0,0.0909090909090909,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
"F.Brown","Buffalo ",2,2,0,2,2,0,4,2,3,0,1,NA,NA,16.75,1,0,1,1,0,2,1,1.5,0,0.5,NA,NA,8.375,7.16417910447761,0,7.16417910447761,10.7462686567164,3.58208955223881,7.16417910447761,0,Inf,NA,0,0
"F.Brown","Rochester ",3,1,1,0,-11,2,4,1,9,0,1,NA,NA,43.8833333333333,0.333333333333333,0.333333333333333,0,-3.66666666666667,0.666666666666667,1.33333333333333,0.333333333333333,3,0,0.333333333333333,NA,NA,14.6277777777778,1.36726167869351,1.36726167869351,0,12.3053551082415,1.36726167869351,-15.0398784656286,2.73452335738701,NA,NA,0.2,0.25
"F.Scigliano","San Diego ",10,1,0,1,NA,0,0,0,8,0,0,NA,NA,NA,0.1,0,0.1,NA,0,0,0,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
"G.Abrams","New York ",11,0,0,0,NA,0,0,0,1,0,1,NA,NA,NA,0,0,0,NA,0,0,0,0.0909090909090909,0,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G.Billings","Buffalo ",8,20,3,17,36,2,28,15,23,8,0,NA,NA,123.85,2.5,0.375,2.125,4.5,0.25,3.5,1.875,2.875,1,0,NA,NA,15.48125,9.68914008881712,1.45337101332257,8.23576907549455,11.1425111021397,0,17.4404521598708,0.968914008881712,2.125,NA,0.0697674418604651,0.107142857142857
"G.Bradley","San Diego ",9,2,1,1,-24,8,3,0,37,4,6,NA,NA,130.15,0.222222222222222,0.111111111111111,0.111111111111111,-2.66666666666667,0.888888888888889,0.333333333333333,0,4.11111111111111,0.444444444444444,0.666666666666667,NA,NA,14.4611111111111,0.92201306185171,0.461006530925855,0.461006530925855,17.0572416442566,2.76603918555513,-11.0641567422205,3.68805224740684,0.25,NA,0.333333333333333,0.333333333333333
"G.Downing","New England ",8,5,1,4,-14,23,1,2,52,4,12,NA,NA,149.55,0.625,0.125,0.5,-1.75,2.875,0.125,0.25,6.5,0.5,1.5,NA,NA,18.69375,2.00601805416249,0.401203610832497,1.60481444332999,20.8625877632899,4.81444332998997,-5.61685055165496,9.22768304914744,1,NA,0.333333333333333,1
"G.Epple","San Diego ",2,1,0,1,-6,4,1,1,3,0,1,NA,NA,19.6,0.5,0,0.5,-3,2,0.5,0.5,1.5,0,0.5,NA,NA,9.8,3.06122448979592,0,3.06122448979592,9.18367346938775,3.06122448979592,-18.3673469387755,12.2448979591837,Inf,NA,0,0
"G.Harnett","Calgary ",10,2,0,2,-18,10,2,1,28,5,6,NA,NA,158.733333333333,0.2,0,0.2,-1.8,1,0.2,0.1,2.8,0.5,0.6,NA,NA,15.8733333333333,0.755984880302394,0,0.755984880302394,10.5837883242335,2.26795464090718,-6.80386392272155,3.77992440151197,0.4,NA,0,0
"G.Hossack","Halifax ",12,18,9,9,-27,7,34,12,106,8,19,NA,NA,330.5,1.5,0.75,0.75,-2.25,0.583333333333333,2.83333333333333,1,8.83333333333333,0.666666666666667,1.58333333333333,NA,NA,27.5416666666667,3.267776096823,1.6338880484115,1.6338880484115,19.2435703479576,3.44931921331316,-4.90166414523449,1.27080181543116,1.125,NA,0.195652173913043,0.264705882352941
"G.McIntosh","San Diego ",11,1,0,1,-33,7,5,3,35,3,4,NA,NA,155.283333333333,0.0909090909090909,0,0.0909090909090909,-3,0.636363636363636,0.454545454545455,0.272727272727273,3.18181818181818,0.272727272727273,0.363636363636364,NA,NA,14.1166666666667,0.386390469035097,0,0.386390469035097,13.5236664162284,1.54556187614039,-12.7508854781582,2.70473328324568,0.333333333333333,NA,0,0
"G.Thorpe","New York ",11,15,9,6,22,0,39,15,19,15,1,NA,NA,131.533333333333,1.36363636363636,0.818181818181818,0.545454545454545,2,0,3.54545454545455,1.36363636363636,1.72727272727273,1.36363636363636,0.0909090909090909,NA,NA,11.9575757575758,6.84237202230106,4.10542321338064,2.73694880892043,8.66700456158135,0.456158134820071,10.0354789660416,0,0.4,NA,0.166666666666667,0.230769230769231
"H.Cattoni","Rochester ",12,62,24,38,47,8,116,69,60,26,3,NA,NA,222.866666666667,5.16666666666667,2,3.16666666666667,3.91666666666667,0.666666666666667,9.66666666666667,5.75,5,2.16666666666667,0.25,NA,NA,18.5722222222222,16.6915943763087,6.46126233921627,10.2303320370924,16.1531558480407,0.807657792402034,12.6533054142985,2.15375411307209,1.46153846153846,NA,0.12972972972973,0.206896551724138
"H.Dickson","Calgary ",5,6,4,2,19,9,17,10,13,9,0,NA,NA,59.55,1.2,0.8,0.4,3.8,1.8,3.4,2,2.6,1.8,0,NA,NA,11.91,6.04534005037783,4.03022670025189,2.01511335012594,13.0982367758186,0,19.1435768261965,9.06801007556675,0.222222222222222,NA,0.148148148148148,0.235294117647059
"H.Garlent","Saskatchewan ",10,2,1,1,-12,2,13,5,38,3,13,NA,NA,158.633333333333,0.2,0.1,0.1,-1.2,0.2,1.3,0.5,3.8,0.3,1.3,NA,NA,15.8633333333333,0.756461441479302,0.378230720739651,0.378230720739651,14.3727673881067,4.91699936961547,-4.53876864887581,0.756461441479302,0.333333333333333,NA,0.0555555555555556,0.0769230769230769
"I.Davis-Allen","Philadelphia ",11,5,0,5,-25,4,1,2,33,1,3,NA,NA,157.25,0.454545454545455,0,0.454545454545455,-2.27272727272727,0.363636363636364,0.0909090909090909,0.181818181818182,3,0.0909090909090909,0.272727272727273,NA,NA,14.2954545454545,1.90779014308426,0,1.90779014308426,12.5914149443561,1.14467408585056,-9.5389507154213,1.52623211446741,5,NA,0,0
"I.Hawksbee","Vancouver ",13,2,0,2,-50,8,2,0,80,5,5,NA,NA,226.366666666667,0.153846153846154,0,0.153846153846154,-3.84615384615385,0.615384615384615,0.153846153846154,0,6.15384615384615,0.384615384615385,0.384615384615385,NA,NA,17.4128205128205,0.53011338536298,0,0.53011338536298,21.2045354145192,1.32528346340745,-13.2528346340745,2.12045354145192,0.4,NA,0,0
"I.Llord","Philadelphia ",12,1,0,1,-29,18,2,0,20,3,7,NA,NA,160.85,0.0833333333333333,0,0.0833333333333333,-2.41666666666667,1.5,0.166666666666667,0,1.66666666666667,0.25,0.583333333333333,NA,NA,13.4041666666667,0.373018340068387,0,0.373018340068387,7.46036680136773,2.61112838047871,-10.8175318619832,6.71433012123096,0.333333333333333,NA,0,0
"I.MacKay","Buffalo ",11,11,7,4,-21,16,22,6,93,5,9,59,139,223.333333333333,1,0.636363636363636,0.363636363636364,-1.90909090909091,1.45454545454545,2,0.545454545454545,8.45454545454546,0.454545454545455,0.818181818181818,5.36363636363636,12.6363636363636,20.3030303030303,2.95522388059702,1.88059701492537,1.07462686567164,24.9850746268657,2.41791044776119,-5.64179104477612,4.29850746268657,0.8,0.424460431654676,0.25,0.318181818181818
"J.Barclay","Halifax ",11,2,2,0,-22,8,5,2,54,4,12,NA,NA,200.55,0.181818181818182,0.181818181818182,0,-2,0.727272727272727,0.454545454545455,0.181818181818182,4.90909090909091,0.363636363636364,1.09090909090909,NA,NA,18.2318181818182,0.598354525056096,0.598354525056096,0,16.1555721765146,3.59012715033657,-6.58189977561705,2.39341810022438,0,NA,0.285714285714286,0.4
"J.Byrne","Buffalo ",11,55,29,26,49,7,99,46,52,27,4,NA,NA,202.633333333333,5,2.63636363636364,2.36363636363636,4.45454545454545,0.636363636363636,9,4.18181818181818,4.72727272727273,2.45454545454545,0.363636363636364,NA,NA,18.4212121212121,16.2855732850798,8.58693864122389,7.6986346438559,15.3972692877118,1.18440532982398,14.5089652903438,2.07270932719197,0.962962962962963,NA,0.2,0.292929292929293
"J.Chetner","New York ",11,33,11,22,10,0,57,28,56,22,6,NA,NA,242.633333333333,3,1,2,0.909090909090909,0,5.18181818181818,2.54545454545455,5.09090909090909,2,0.545454545454545,NA,NA,22.0575757575758,8.16046160186839,2.72015386728946,5.44030773457893,13.8480560516554,1.4837202912488,2.47286715208133,0,1,NA,0.129411764705882,0.192982456140351
