,Day,Date,Location,#,Name,Credit,Team,MIN,SV Q1,SV Q2,SV Q3,SV Q4,SV OT,SV,SOG,GA
4098,Sat,2016-02-13,Rochester,0,T.Richards,,Vancouver ,0.4666666666666667,,,,,0.0,0.0,0.0,0.0
4099,Sat,2016-02-13,Rochester,55,A.Goodleaf,win,Rochester ,44.06666666666667,,6.0,8.0,11.0,4.0,29.0,36.0,7.0
4100,Sat,2016-02-13,Rochester,48,M.Vinc,,Rochester ,23.183333333333334,11.0,6.0,,,17.0,8.0,25.0,
4101,Sat,2016-02-13,Calgary,45,D.Ward,win,Colorado ,60.0,10.0,10.0,9.0,9.0,,38.0,46.0,8.0
4102,Sat,2016-02-13,Calgary,27,A.Buque,b,Colorado ,,,,,,,,,
4103,Sat,2016-02-13,Calgary,92,F.Scigliano,loss,Calgary ,55.71666666666667,9.0,7.0,13.0,8.0,,37.0,49.0,12.0
4104,Sat,2016-02-13,Calgary,30,M.Poulin,,Calgary ,4.283333333333333,,,,2.0,,2.0,3.0,1.0
4105,Sun,2016-02-14,Georgia,65,D.DiRuscio,win,Buffalo ,60.0,7.0,7.0,6.0,10.0,,30.0,44.0,14.0
4106,Sun,2016-02-14,Georgia,44,A.Cosmo,b,Buffalo ,0.0,,,,,,0.0,0.0,0.0
4107,Sun,2016-02-14,Georgia,31,Z.Higgins,,Georgia ,30.716666666666665,14.0,4.0,0.0,,,22.0,31.0,9.0
4108,Sun,2016-02-14,Georgia,50,B.MacDonald,loss,Georgia ,29.283333333333335,,,8.0,4.0,,17.0,29.0,12.0
4109,Sun,2016-02-14,New England,35,B.Miller,loss,Toronto ,60.81666666666667,11.0,10.0,9.0,11.0,0.0,41.0,58.0,17.0
4110,Sun,2016-02-14,New England,66,N.Rose,b,Toronto ,,,,,,,,,
4111,Sun,2016-02-14,New England,35,E.Kirk,win,New England ,60.81666666666667,9.0,9.0,13.0,6.0,1.0,38.0,54.0,16.0
4112,Sun,2016-02-14,New England,31,T.Belanger,b,New England ,,,,,,,,,
4113,Fri,2016-02-19,Toronto,65,D.DiRuscio,loss,Buffalo ,59.983333333333334,14.0,13.0,9.0,8.0,,44.0,57.0,13.0
4114,Fri,2016-02-19,Toronto,44,A.Cosmo,b,Buffalo ,,,,,,,,,
4115,Fri,2016-02-19,Toronto,66,N.Rose,win,Toronto ,60.0,10.0,6.0,9.0,13.0,,38.0,50.0,12.0
4116,Fri,2016-02-19,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4117,Fri,2016-02-19,Saskatchewan,48,M.Vinc,loss,Rochester ,59.483333333333334,16.0,12.0,9.0,10.0,,47.0,57.0,10.0
4118,Fri,2016-02-19,Saskatchewan,55,A.Goodleaf,,Rochester ,0.5166666666666667,,,,0.0,,0.0,1.0,1.0
4119,Fri,2016-02-19,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,4.0,9.0,8.0,8.0,,29.0,37.0,8.0
4120,Fri,2016-02-19,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4121,Sat,2016-02-20,Buffalo,31,Z.Higgins,win,Georgia ,42.81666666666667,,4.0,13.0,12.0,,29.0,36.0,7.0
4122,Sat,2016-02-20,Buffalo,50,B.MacDonald,,Georgia ,17.183333333333334,10.0,3.0,,,,13.0,21.0,8.0
4123,Sat,2016-02-20,Buffalo,44,A.Cosmo,,Buffalo ,52.11666666666667,5.0,18.0,17.0,4.0,,44.0,59.0,15.0
4124,Sat,2016-02-20,Buffalo,65,D.DiRuscio,loss,Buffalo ,7.883333333333333,,,,10.0,,10.0,14.0,4.0
4125,Sat,2016-02-20,Vancouver,92,F.Scigliano,,Calgary ,47.15,10.0,9.0,5.0,3.0,27.0,11.0,38.0,
4126,Sat,2016-02-20,Vancouver,30,M.Poulin,loss,Calgary ,14.116666666666667,,,,13.0,1.0,14.0,17.0,3.0
4127,Sat,2016-02-20,Vancouver,0,T.Richards,win,Vancouver ,49.5,2.0,12.0,11.0,5.0,1.0,31.0,40.0,9.0
4128,Sat,2016-02-20,Vancouver,61,E.Penney,,Vancouver ,11.766666666666667,7.0,,,,7.0,4.0,11.0,
4129,Fri,2016-02-26,Saskatchewan,65,D.DiRuscio,win,Buffalo ,55.86666666666667,0.0,9.0,12.0,7.0,10.0,38.0,52.0,14.0
4130,Fri,2016-02-26,Saskatchewan,44,A.Cosmo,,Buffalo ,7.866666666666667,8.0,,,,8.0,4.0,12.0,
4131,Fri,2016-02-26,Saskatchewan,77,A.Bold,loss,Saskatchewan ,42.833333333333336,5.0,0.0,1.0,,22.0,12.0,34.0,
4132,Fri,2016-02-26,Saskatchewan,30,T.Carlson,,Saskatchewan ,20.9,,,3.0,0.0,0.0,8.0,15.0,7.0
4133,Sat,2016-02-27,Colorado,0,T.Richards,loss,Vancouver ,60.0,12.0,13.0,9.0,13.0,,47.0,58.0,11.0
4134,Sat,2016-02-27,Colorado,61,E.Penney,b,Vancouver ,,,,,,,,,
4135,Sat,2016-02-27,Colorado,45,D.Ward,,Colorado ,31.433333333333334,15.0,5.0,2.0,,,22.0,30.0,8.0
4136,Sat,2016-02-27,Colorado,27,A.Buque,win,Colorado ,28.566666666666666,,,5.0,6.0,,11.0,13.0,2.0
4137,Sat,2016-02-27,Toronto,55,A.Goodleaf,,Rochester ,46.05,2.0,3.0,13.0,8.0,,26.0,36.0,10.0
4138,Sat,2016-02-27,Toronto,48,M.Vinc,loss,Rochester ,13.95,8.0,,,,,8.0,15.0,7.0
4139,Sat,2016-02-27,Toronto,66,N.Rose,win,Toronto ,60.0,9.0,20.0,15.0,8.0,,52.0,58.0,6.0
4140,Sat,2016-02-27,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4141,Sun,2016-02-28,New England,50,B.MacDonald,loss,Georgia ,60.0,3.0,12.0,13.0,6.0,,34.0,50.0,16.0
4142,Sun,2016-02-28,New England,31,Z.Higgins,b,Georgia ,,,,,,,,,
4143,Sun,2016-02-28,New England,35,E.Kirk,win,New England ,60.0,19.0,11.0,7.0,12.0,,49.0,64.0,15.0
4144,Sun,2016-02-28,New England,31,T.Belanger,b,New England ,,,,,,,,,
4145,Sun,2016-02-28,Calgary,77,A.Bold,win,Saskatchewan ,65.06666666666666,10.0,6.0,6.0,7.0,4.0,33.0,44.0,11.0
4146,Sun,2016-02-28,Calgary,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4147,Sun,2016-02-28,Calgary,30,M.Poulin,loss,Calgary ,65.06666666666666,11.0,11.0,11.0,11.0,4.0,48.0,60.0,12.0
4148,Sun,2016-02-28,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
4149,Sat,2016-03-05,Calgary,48,M.Vinc,win,Rochester ,61.266666666666666,12.0,13.0,8.0,13.0,0.0,46.0,54.0,8.0
4150,Sat,2016-03-05,Calgary,55,A.Goodleaf,b,Rochester ,0.0,,,,,,0.0,0.0,0.0
4151,Sat,2016-03-05,Calgary,30,M.Poulin,loss,Calgary ,61.266666666666666,9.0,13.0,6.0,9.0,0.0,37.0,46.0,9.0
4152,Sat,2016-03-05,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
4153,Sat,2016-03-05,Colorado,35,E.Kirk,loss,New England ,60.0,13.0,10.0,14.0,5.0,,42.0,56.0,14.0
4154,Sat,2016-03-05,Colorado,31,T.Belanger,b,New England ,,,,,,,,,
4155,Sat,2016-03-05,Colorado,27,A.Buque,win,Colorado ,30.0,,,10.0,10.0,,20.0,26.0,6.0
4156,Sat,2016-03-05,Colorado,45,D.Ward,,Colorado ,30.0,6.0,14.0,,,,20.0,27.0,7.0
4157,Sat,2016-03-05,Vancouver,44,A.Cosmo,win,Buffalo ,60.0,8.0,12.0,9.0,13.0,,42.0,50.0,8.0
4158,Sat,2016-03-05,Vancouver,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4159,Sat,2016-03-05,Vancouver,0,T.Richards,loss,Vancouver ,55.85,11.0,7.0,8.0,7.0,,33.0,41.0,8.0
4160,Sat,2016-03-05,Vancouver,61,E.Penney,,Vancouver ,4.133333333333334,3.0,,,,,3.0,7.0,4.0
4161,Fri,2016-03-11,Buffalo,48,M.Vinc,loss,Rochester ,59.983333333333334,10.0,12.0,10.0,12.0,,44.0,56.0,12.0
4162,Fri,2016-03-11,Buffalo,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4163,Fri,2016-03-11,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,9.0,16.0,5.0,12.0,,42.0,52.0,10.0
4164,Fri,2016-03-11,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4165,Fri,2016-03-11,Toronto,30,M.Poulin,win,Calgary ,58.666666666666664,8.0,16.0,6.0,8.0,,38.0,48.0,10.0
4166,Fri,2016-03-11,Toronto,92,F.Scigliano,,Calgary ,1.3333333333333333,,,,0.0,,2.0,2.0,0.0
4167,Fri,2016-03-11,Toronto,66,N.Rose,loss,Toronto ,58.86666666666667,6.0,9.0,12.0,10.0,,37.0,50.0,13.0
4168,Fri,2016-03-11,Toronto,39,S.Fryer,,Toronto ,1.1,,,,0.0,,0.0,0.0,0.0
4169,Sat,2016-03-12,Rochester,35,E.Kirk,,New England ,43.61666666666667,9.0,14.0,8.0,,,31.0,44.0,13.0
4170,Sat,2016-03-12,Rochester,31,T.Belanger,loss,New England ,16.383333333333333,,,5.0,8.0,,13.0,17.0,4.0
4171,Sat,2016-03-12,Rochester,48,M.Vinc,win,Rochester ,60.0,10.0,4.0,10.0,17.0,,41.0,54.0,13.0
4172,Sat,2016-03-12,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4173,Sat,2016-03-12,Saskatchewan,31,Z.Higgins,loss,Georgia ,36.516666666666666,,0.0,10.0,11.0,,21.0,29.0,8.0
4174,Sat,2016-03-12,Saskatchewan,50,B.MacDonald,,Georgia ,23.483333333333334,9.0,14.0,,,,23.0,29.0,6.0
4175,Sat,2016-03-12,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,5.0,9.0,9.0,9.0,,32.0,40.0,8.0
4176,Sat,2016-03-12,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4177,Sun,2016-03-13,Toronto,0,T.Richards,loss,Vancouver ,59.983333333333334,11.0,6.0,9.0,11.0,,37.0,45.0,8.0
4178,Sun,2016-03-13,Toronto,61,E.Penney,b,Vancouver ,,,,,,,,,
4179,Sun,2016-03-13,Toronto,66,N.Rose,win,Toronto ,60.0,15.0,10.0,12.0,9.0,,46.0,52.0,6.0
4180,Sun,2016-03-13,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4181,Fri,2016-03-18,Georgia,48,M.Vinc,win,Rochester ,60.0,8.0,15.0,9.0,21.0,,53.0,57.0,4.0
4182,Fri,2016-03-18,Georgia,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4183,Fri,2016-03-18,Georgia,50,B.MacDonald,loss,Georgia ,43.55,10.0,15.0,8.0,,,33.0,42.0,9.0
4184,Fri,2016-03-18,Georgia,31,Z.Higgins,,Georgia ,16.45,,,1.0,5.0,,6.0,8.0,2.0
4185,Sat,2016-03-19,Calgary,27,A.Buque,loss,Colorado ,43.516666666666666,8.0,17.0,12.0,,,37.0,47.0,10.0
4186,Sat,2016-03-19,Calgary,45,D.Ward,,Colorado ,16.483333333333334,,,1.0,2.0,,3.0,6.0,3.0
4187,Sat,2016-03-19,Calgary,30,M.Poulin,win,Calgary ,60.0,11.0,7.0,11.0,19.0,,48.0,57.0,9.0
4188,Sat,2016-03-19,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
4189,Sat,2016-03-19,Vancouver,77,A.Bold,,Saskatchewan ,35.28333333333333,6.0,6.0,6.0,,,18.0,31.0,13.0
4190,Sat,2016-03-19,Vancouver,30,T.Carlson,win,Saskatchewan ,24.716666666666665,,,10.0,6.0,,16.0,19.0,3.0
4191,Sat,2016-03-19,Vancouver,61,E.Penney,loss,Vancouver ,42.916666666666664,,6.0,8.0,11.0,,25.0,39.0,14.0
4192,Sat,2016-03-19,Vancouver,0,T.Richards,,Vancouver ,17.083333333333332,17.0,1.0,,,,18.0,28.0,10.0
4193,Fri,2016-03-25,New England,48,M.Vinc,,Rochester ,47.483333333333334,12.0,4.0,7.0,3.0,,26.0,39.0,13.0
4194,Fri,2016-03-25,New England,55,A.Goodleaf,loss,Rochester ,12.483333333333333,,,,4.0,,4.0,5.0,1.0
4195,Fri,2016-03-25,New England,31,T.Belanger,win,New England ,60.0,8.0,7.0,10.0,10.0,,35.0,48.0,13.0
4196,Fri,2016-03-25,New England,35,E.Kirk,b,New England ,,,,,,,,,
4197,Fri,2016-03-25,Buffalo,0,T.Richards,loss,Vancouver ,59.983333333333334,8.0,14.0,8.0,12.0,,42.0,58.0,16.0
4198,Fri,2016-03-25,Buffalo,61,E.Penney,b,Vancouver ,,,,,,,,,
4199,Fri,2016-03-25,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,10.0,11.0,13.0,10.0,,44.0,54.0,10.0
4200,Fri,2016-03-25,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4201,Fri,2016-03-25,Georgia,30,M.Poulin,,Calgary ,42.1,9.0,13.0,3.0,,,25.0,36.0,11.0
4202,Fri,2016-03-25,Georgia,92,F.Scigliano,win,Calgary ,17.9,,,1.0,8.0,,9.0,10.0,1.0
4203,Fri,2016-03-25,Georgia,50,B.MacDonald,loss,Georgia ,56.13333333333333,5.0,6.0,7.0,7.0,,25.0,40.0,15.0
4204,Fri,2016-03-25,Georgia,31,Z.Higgins,,Georgia ,3.85,,,,2.0,,2.0,2.0,0.0
4205,Fri,2016-03-25,Toronto,77,A.Bold,win,Saskatchewan ,60.0,8.0,8.0,6.0,7.0,,29.0,38.0,9.0
4206,Fri,2016-03-25,Toronto,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4207,Fri,2016-03-25,Toronto,66,N.Rose,loss,Toronto ,59.983333333333334,9.0,13.0,11.0,7.0,,40.0,50.0,10.0
4208,Fri,2016-03-25,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4209,Sat,2016-03-26,Rochester,35,E.Kirk,win,New England ,60.0,10.0,16.0,8.0,11.0,,45.0,53.0,8.0
4210,Sat,2016-03-26,Rochester,31,T.Belanger,b,New England ,,,,,,,,,
4211,Sat,2016-03-26,Rochester,48,M.Vinc,loss,Rochester ,60.0,13.0,9.0,9.0,8.0,,39.0,49.0,10.0
4212,Sat,2016-03-26,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4213,Sat,2016-03-26,Saskatchewan,35,B.Miller,loss,Toronto ,60.0,10.0,8.0,11.0,11.0,,40.0,53.0,13.0
4214,Sat,2016-03-26,Saskatchewan,66,N.Rose,b,Toronto ,,,,,,,,,
4215,Sat,2016-03-26,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,8.0,8.0,8.0,7.0,,31.0,39.0,8.0
4216,Sat,2016-03-26,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4217,Sat,2016-03-26,Colorado,30,M.Poulin,loss,Calgary ,61.416666666666664,12.0,5.0,9.0,9.0,3.0,38.0,50.0,12.0
4218,Sat,2016-03-26,Colorado,92,F.Scigliano,,Calgary ,0.5166666666666667,,,,,0.0,0.0,1.0,1.0
4219,Sat,2016-03-26,Colorado,45,D.Ward,,Colorado ,38.9,12.0,13.0,6.0,,31.0,10.0,41.0,
4220,Sat,2016-03-26,Colorado,27,A.Buque,win,Colorado ,23.033333333333335,,,5.0,9.0,0.0,14.0,16.0,2.0
4221,Sat,2016-04-02,New England,27,A.Buque,win,Colorado ,60.0,15.0,6.0,11.0,6.0,,38.0,48.0,10.0
4222,Sat,2016-04-02,New England,53,Z.Boychuk,b,Colorado ,,,,,,,,,
4223,Sat,2016-04-02,New England,35,E.Kirk,loss,New England ,60.0,10.0,8.0,11.0,13.0,,42.0,54.0,12.0
4224,Sat,2016-04-02,New England,31,T.Belanger,b,New England ,,,,,,,,,
4225,Sat,2016-04-02,Georgia,44,A.Cosmo,win,Buffalo ,60.0,13.0,17.0,7.0,8.0,,45.0,59.0,14.0
4226,Sat,2016-04-02,Georgia,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4227,Sat,2016-04-02,Georgia,50,B.MacDonald,,Georgia ,41.05,10.0,7.0,6.0,,,28.0,38.0,10.0
4228,Sat,2016-04-02,Georgia,31,Z.Higgins,loss,Georgia ,18.933333333333334,,,5.0,0.0,,5.0,12.0,7.0
4229,Sat,2016-04-02,Saskatchewan,92,F.Scigliano,loss,Calgary ,59.666666666666664,7.0,12.0,6.0,12.0,,37.0,47.0,10.0
4230,Sat,2016-04-02,Saskatchewan,35,C.Del Bianco,,Calgary ,0.31666666666666665,,,,0.0,,0.0,0.0,0.0
4231,Sat,2016-04-02,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,13.0,6.0,9.0,8.0,,36.0,45.0,9.0
4232,Sat,2016-04-02,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4233,Sat,2016-04-02,Vancouver,66,N.Rose,win,Toronto ,60.0,8.0,9.0,9.0,6.0,,32.0,43.0,11.0
4234,Sat,2016-04-02,Vancouver,35,B.Miller,b,Toronto ,0.0,,,,,,0.0,0.0,0.0
4235,Sat,2016-04-02,Vancouver,0,T.Richards,loss,Vancouver ,60.0,12.0,12.0,8.0,8.0,,40.0,53.0,13.0
4236,Sat,2016-04-02,Vancouver,61,E.Penney,b,Vancouver ,,,,,,,,,
4237,Fri,2016-04-08,New England,77,A.Bold,loss,Saskatchewan ,60.0,6.0,10.0,9.0,7.0,,32.0,46.0,14.0
4238,Fri,2016-04-08,New England,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4239,Fri,2016-04-08,New England,35,E.Kirk,win,New England ,46.166666666666664,1.0,8.0,10.0,10.0,,29.0,36.0,7.0
4240,Fri,2016-04-08,New England,31,T.Belanger,,New England ,13.833333333333334,10.0,,,,,10.0,16.0,6.0
4241,Sat,2016-04-09,Toronto,35,E.Kirk,win,New England ,60.0,6.0,12.0,18.0,14.0,,50.0,60.0,10.0
4242,Sat,2016-04-09,Toronto,31,T.Belanger,b,New England ,,,,,,,,,
4243,Sat,2016-04-09,Toronto,66,N.Rose,loss,Toronto ,60.0,12.0,13.0,10.0,12.0,,47.0,61.0,14.0
4244,Sat,2016-04-09,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4245,Sat,2016-04-09,Buffalo,48,M.Vinc,loss,Rochester ,58.333333333333336,6.0,12.0,10.0,7.0,,35.0,47.0,12.0
4246,Sat,2016-04-09,Buffalo,55,A.Goodleaf,,Rochester ,0.65,,,,0.0,,0.0,0.0,0.0
4247,Sat,2016-04-09,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,9.0,12.0,10.0,5.0,,36.0,48.0,12.0
4248,Sat,2016-04-09,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4249,Sat,2016-04-09,Calgary,0,T.Richards,,Vancouver ,37.85,12.0,9.0,6.0,,,27.0,38.0,11.0
4250,Sat,2016-04-09,Calgary,61,E.Penney,loss,Vancouver ,22.15,,,3.0,10.0,,14.0,19.0,5.0
4251,Sat,2016-04-09,Calgary,30,M.Poulin,win,Calgary ,59.416666666666664,9.0,6.0,6.0,16.0,,37.0,49.0,12.0
4252,Sat,2016-04-09,Calgary,92,F.Scigliano,,Calgary ,0.5833333333333334,,,,0.0,,0.0,0.0,0.0
4253,Sun,2016-04-10,Georgia,27,A.Buque,loss,Colorado ,56.333333333333336,12.0,7.0,12.0,4.0,,35.0,52.0,17.0
4254,Sun,2016-04-10,Georgia,53,Z.Boychuk,,Colorado ,3.6666666666666665,,,,4.0,,4.0,4.0,0.0
4255,Sun,2016-04-10,Georgia,50,B.MacDonald,win,Georgia ,60.0,9.0,10.0,5.0,12.0,,36.0,46.0,10.0
4256,Sun,2016-04-10,Georgia,31,Z.Higgins,b,Georgia ,,,,,,,,,
4257,Fri,2016-04-15,Georgia,31,T.Belanger,loss,New England ,36.61666666666667,,5.0,8.0,11.0,,24.0,32.0,8.0
4258,Fri,2016-04-15,Georgia,35,E.Kirk,,New England ,23.383333333333333,13.0,7.0,,,,20.0,28.0,8.0
4259,Fri,2016-04-15,Georgia,50,B.MacDonald,win,Georgia ,60.0,7.0,6.0,14.0,10.0,,37.0,46.0,9.0
4260,Fri,2016-04-15,Georgia,31,Z.Higgins,b,Georgia ,,,,,,,,,
4261,Fri,2016-04-15,Toronto,44,A.Cosmo,loss,Buffalo ,60.0,11.0,18.0,10.0,7.0,,46.0,58.0,12.0
4262,Fri,2016-04-15,Toronto,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4263,Fri,2016-04-15,Toronto,66,N.Rose,win,Toronto ,60.0,11.0,11.0,11.0,8.0,,41.0,50.0,9.0
4264,Fri,2016-04-15,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4265,Fri,2016-04-15,Colorado,77,A.Bold,win,Saskatchewan ,60.0,13.0,8.0,10.0,11.0,,42.0,47.0,5.0
4266,Fri,2016-04-15,Colorado,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4267,Fri,2016-04-15,Colorado,45,D.Ward,loss,Colorado ,60.0,11.0,11.0,14.0,9.0,,45.0,56.0,11.0
4268,Fri,2016-04-15,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4269,Sat,2016-04-16,Buffalo,66,N.Rose,loss,Toronto ,36.38333333333333,,7.0,10.0,11.0,,28.0,33.0,5.0
4270,Sat,2016-04-16,Buffalo,35,B.Miller,,Toronto ,23.6,12.0,5.0,,,,17.0,25.0,8.0
4271,Sat,2016-04-16,Buffalo,65,D.DiRuscio,win,Buffalo ,60.0,13.0,11.0,10.0,16.0,,50.0,58.0,8.0
4272,Sat,2016-04-16,Buffalo,44,A.Cosmo,b,Buffalo ,,,,,,,,,
4273,Sat,2016-04-16,Rochester,50,B.MacDonald,,Georgia ,38.06666666666667,13.0,6.0,2.0,,,21.0,29.0,8.0
4274,Sat,2016-04-16,Rochester,31,Z.Higgins,win,Georgia ,21.933333333333334,,,2.0,9.0,,11.0,14.0,3.0
4275,Sat,2016-04-16,Rochester,55,A.Goodleaf,loss,Rochester ,31.65,,1.0,11.0,11.0,,23.0,30.0,7.0
4276,Sat,2016-04-16,Rochester,48,M.Vinc,,Rochester ,28.316666666666666,11.0,6.0,,,,17.0,25.0,8.0
4277,Sat,2016-04-16,Saskatchewan,45,D.Ward,loss,Colorado ,59.61666666666667,13.0,10.0,13.0,7.0,,43.0,53.0,10.0
4278,Sat,2016-04-16,Saskatchewan,27,A.Buque,,Colorado ,0.38333333333333336,,,,0.0,,0.0,1.0,1.0
4279,Sat,2016-04-16,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,8.0,10.0,10.0,8.0,,36.0,44.0,8.0
4280,Sat,2016-04-16,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4281,Sat,2016-04-16,Vancouver,30,M.Poulin,loss,Calgary ,59.733333333333334,10.0,17.0,11.0,8.0,,46.0,59.0,13.0
4282,Sat,2016-04-16,Vancouver,92,F.Scigliano,,Calgary ,0.26666666666666666,,,,0.0,,0.0,0.0,0.0
4283,Sat,2016-04-16,Vancouver,0,T.Richards,win,Vancouver ,60.0,16.0,7.0,12.0,7.0,,42.0,54.0,12.0
4284,Sat,2016-04-16,Vancouver,61,E.Penney,b,Vancouver ,,,,,,,,,
4285,Sat,2016-04-23,New England,50,B.MacDonald,loss,Georgia ,44.78333333333333,13.0,12.0,10.0,,,35.0,49.0,14.0
4286,Sat,2016-04-23,New England,31,Z.Higgins,,Georgia ,15.216666666666667,,,0.0,10.0,,10.0,17.0,7.0
4287,Sat,2016-04-23,New England,35,E.Kirk,win,New England ,60.0,10.0,12.0,9.0,14.0,,45.0,56.0,11.0
4288,Sat,2016-04-23,New England,31,T.Belanger,b,New England ,,,,,,,,,
4289,Sat,2016-04-23,Rochester,44,A.Cosmo,win,Buffalo ,60.0,10.0,14.0,13.0,5.0,,42.0,55.0,13.0
4290,Sat,2016-04-23,Rochester,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4291,Sat,2016-04-23,Rochester,48,M.Vinc,loss,Rochester ,59.983333333333334,12.0,14.0,8.0,11.0,,45.0,59.0,14.0
4292,Sat,2016-04-23,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4293,Sat,2016-04-23,Colorado,66,N.Rose,loss,Toronto ,59.983333333333334,14.0,8.0,7.0,6.0,,35.0,44.0,9.0
4294,Sat,2016-04-23,Colorado,35,B.Miller,b,Toronto ,,,,,,,,,
4295,Sat,2016-04-23,Colorado,45,D.Ward,win,Colorado ,59.983333333333334,11.0,15.0,10.0,13.0,,49.0,53.0,4.0
4296,Sat,2016-04-23,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4297,Sat,2016-04-23,Vancouver,77,A.Bold,loss,Saskatchewan ,59.78333333333333,7.0,11.0,10.0,12.0,,40.0,54.0,14.0
4298,Sat,2016-04-23,Vancouver,30,T.Carlson,,Saskatchewan ,0.21666666666666667,,,,0.0,,0.0,0.0,0.0
4299,Sat,2016-04-23,Vancouver,0,T.Richards,win,Vancouver ,60.0,12.0,15.0,10.0,10.0,,47.0,59.0,12.0
4300,Sat,2016-04-23,Vancouver,61,E.Penney,b,Vancouver ,,,,,,,,,
4301,Fri,2016-04-29,Colorado,0,T.Richards,loss,Vancouver ,60.0,8.0,8.0,13.0,9.0,,38.0,49.0,11.0
4302,Fri,2016-04-29,Colorado,61,E.Penney,b,Vancouver ,,,,,,,,,
4303,Fri,2016-04-29,Colorado,45,D.Ward,win,Colorado ,60.0,8.0,11.0,13.0,11.0,,43.0,53.0,10.0
4304,Fri,2016-04-29,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4305,Sat,2016-04-30,Georgia,61,E.Penney,,Vancouver ,34.95,,5.0,9.0,13.0,,28.0,32.0,4.0
4306,Sat,2016-04-30,Georgia,0,T.Richards,loss,Vancouver ,25.05,7.0,6.0,,,,13.0,23.0,10.0
4307,Sat,2016-04-30,Georgia,50,B.MacDonald,win,Georgia ,60.0,10.0,13.0,7.0,5.0,,35.0,41.0,6.0
4308,Sat,2016-04-30,Georgia,31,Z.Higgins,b,Georgia ,,,,,,,,,
4309,Sat,2016-04-30,Buffalo,35,E.Kirk,loss,New England ,53.55,12.0,6.0,15.0,5.0,,38.0,50.0,12.0
4310,Sat,2016-04-30,Buffalo,31,T.Belanger,,New England ,6.45,,,,4.0,,4.0,4.0,0.0
4311,Sat,2016-04-30,Buffalo,65,D.DiRuscio,win,Buffalo ,50.916666666666664,7.0,15.0,9.0,12.0,,43.0,49.0,6.0
4312,Sat,2016-04-30,Buffalo,44,A.Cosmo,,Buffalo ,9.083333333333334,5.0,,,,,5.0,6.0,1.0
4313,Sat,2016-04-30,Rochester,77,A.Bold,win,Saskatchewan ,60.0,9.0,9.0,11.0,6.0,,35.0,44.0,9.0
4314,Sat,2016-04-30,Rochester,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4315,Sat,2016-04-30,Rochester,48,M.Vinc,loss,Rochester ,58.016666666666666,7.0,6.0,13.0,8.0,,34.0,46.0,12.0
4316,Sat,2016-04-30,Rochester,55,A.Goodleaf,,Rochester ,1.9833333333333334,,,,0.0,,0.0,1.0,1.0
4317,Sat,2016-04-30,Calgary,66,N.Rose,loss,Toronto ,64.13333333333334,10.0,10.0,8.0,11.0,3.0,42.0,60.0,18.0
4318,Sat,2016-04-30,Calgary,35,B.Miller,b,Toronto ,,,,,,,,,
